timestamp,u1_temp_water,u1_tds,u1_do,u1_ph,u2_light,u2_o2,u2_temp_air,u2_pressure,u2_altitude,u2_humidity,u2_nh3_air,u2_turbidity
2025-07-27 21:39:27,24.06,399.48,4.62,6.87,2.5,269083.66,26.57,1011.99,10.52,55.01,50.0,0.0
2025-07-27 21:39:37,24.06,399.79,4.64,6.87,2.5,269450.84,26.59,1011.98,10.57,55.02,51.0,0.0
2025-07-27 21:39:47,24.06,399.53,4.66,6.87,2.5,268808.25,26.59,1011.96,10.69,55.02,51.0,0.0
2025-07-27 21:39:57,24.06,399.2,4.64,6.87,2.5,269042.84,26.55,1011.96,10.73,54.78,49.0,0.0
2025-07-27 21:40:07,24.06,399.71,4.64,6.87,2.5,268703.69,26.51,1011.95,10.85,54.82,50.0,0.0
2025-07-27 21:40:17,24.06,399.7,4.66,6.87,2.5,268423.19,26.51,1011.93,10.97,54.85,50.0,0.0
2025-07-27 21:40:27,24.06,399.68,4.66,6.87,2.5,268484.41,26.5,1011.93,11.0,54.87,50.0,0.0
2025-07-27 21:40:37,24.06,399.57,4.66,6.87,2.5,268719.0,26.47,1011.93,10.99,54.89,49.0,0.0
2025-07-27 21:40:47,24.06,399.82,4.64,6.87,2.5,268606.78,26.45,1011.98,10.58,54.92,52.0,0.0
2025-07-27 21:40:57,24.06,399.21,4.68,6.87,2.5,268076.41,26.46,1011.99,10.52,54.95,49.0,0.0
2025-07-27 21:41:07,24.06,399.71,4.66,6.87,2.5,267938.69,26.45,1012.0,10.41,54.99,51.0,0.0
2025-07-27 21:41:17,24.06,399.26,4.68,6.87,2.5,267683.69,26.48,1011.98,10.56,55.13,49.0,0.0
2025-07-27 21:41:27,24.06,399.5,4.7,6.87,2.5,267908.09,26.51,1011.95,10.86,55.1,51.0,0.0
2025-07-27 21:41:37,24.06,399.0,4.7,6.87,2.5,268071.28,26.52,1011.98,10.58,54.83,49.0,0.0
2025-07-27 21:41:47,24.06,399.37,4.68,6.87,2.5,268693.5,26.54,1012.0,10.39,54.83,51.0,0.0
2025-07-27 21:41:57,24.06,399.63,4.7,6.87,2.5,268989.28,26.59,1011.99,10.49,54.81,50.0,0.0
2025-07-27 21:42:07,24.06,399.3,4.7,6.87,2.5,269277.44,26.62,1012.0,10.41,54.85,49.0,0.0
2025-07-27 21:42:17,24.06,398.64,4.72,6.87,2.5,268951.06,26.62,1011.99,10.53,54.76,52.0,0.0
2025-07-27 21:42:27,24.06,399.03,4.68,6.87,2.5,268920.44,26.65,1011.97,10.66,54.66,47.0,0.0
2025-07-27 21:42:37,24.06,398.95,4.7,6.87,2.5,268451.25,26.66,1012.01,10.31,54.65,52.0,0.0
2025-07-27 21:42:47,24.06,398.94,4.66,6.87,2.5,268441.06,26.66,1011.98,10.55,54.53,49.0,0.0
2025-07-27 21:42:58,24.06,398.9,4.7,6.87,2.5,268471.66,26.67,1012.01,10.33,54.58,49.0,0.0
2025-07-27 21:43:08,24.06,399.51,4.7,6.87,2.5,269045.41,26.69,1012.01,10.31,54.45,50.0,0.0
2025-07-27 21:43:18,24.06,398.97,4.68,6.87,2.5,269229.0,26.7,1012.0,10.4,54.51,51.0,0.0
2025-07-27 21:43:28,24.0,400.11,4.68,6.87,2.5,269417.69,26.73,1012.02,10.21,54.35,50.0,0.0
2025-07-27 21:43:38,24.06,399.22,4.68,6.87,2.5,269387.09,26.73,1012.02,10.21,54.31,49.0,0.0
2025-07-27 21:43:48,24.06,399.6,4.7,6.87,2.5,268762.34,26.72,1012.06,9.9,54.36,51.0,0.0
2025-07-27 21:43:58,24.06,399.51,4.66,6.87,2.5,268316.09,26.73,1012.01,10.31,54.28,49.0,0.0
2025-07-27 21:44:08,24.0,400.13,4.68,6.87,2.5,268285.47,26.74,1012.03,10.2,54.28,47.0,0.0
2025-07-27 21:44:18,24.06,399.46,4.68,6.87,2.5,268030.5,26.74,1012.04,10.09,54.24,47.0,0.0
2025-07-27 21:44:28,24.06,399.77,4.68,6.87,2.5,268316.09,26.76,1012.04,10.11,54.29,49.0,0.0
2025-07-27 21:44:38,24.06,399.88,4.68,6.87,2.5,268356.91,26.73,1012.02,10.26,54.11,49.0,0.0
2025-07-27 21:44:48,24.0,400.14,4.68,6.87,2.5,268752.13,26.77,1012.05,9.95,54.18,47.0,0.0
2025-07-27 21:44:58,24.0,400.13,4.68,6.87,2.5,268527.75,26.77,1012.01,10.36,54.08,48.0,0.0
2025-07-27 21:45:08,24.06,399.38,4.64,6.87,2.5,269297.84,26.77,1012.04,10.09,54.12,51.0,0.0
2025-07-27 21:45:18,24.06,399.35,4.66,6.87,2.5,268767.44,26.75,1012.03,10.15,54.03,51.0,0.0
2025-07-27 21:45:28,24.06,399.19,4.66,6.87,2.5,269231.56,26.75,1012.05,9.98,54.14,47.0,0.0
2025-07-27 21:45:38,24.06,399.41,4.68,6.87,2.5,268657.81,26.73,1012.04,10.11,54.17,51.0,0.0
2025-07-27 21:45:48,24.06,398.68,4.66,6.87,2.5,269078.53,26.72,1012.05,10.0,54.09,51.0,0.0
2025-07-27 21:45:58,24.06,399.39,4.64,6.87,2.5,268476.75,26.73,1012.08,9.82,54.09,49.0,0.0
2025-07-27 21:46:08,24.06,399.23,4.68,6.87,2.5,268395.16,26.75,1012.07,9.85,54.08,47.0,0.0
2025-07-27 21:46:18,24.06,398.93,4.64,6.87,2.5,268367.09,26.76,1012.1,9.62,54.01,47.0,0.0
2025-07-27 21:46:28,24.06,399.3,4.66,6.87,2.5,268734.31,26.73,1012.1,9.57,53.87,48.0,0.0
2025-07-27 21:46:38,24.06,399.37,4.62,6.87,2.5,268497.16,26.73,1012.09,9.68,54.0,49.0,0.0
2025-07-27 21:46:48,24.06,399.64,4.64,6.87,2.5,268522.66,26.74,1012.07,9.83,54.03,50.0,0.0
2025-07-27 21:46:58,24.06,399.37,4.62,6.87,2.5,268701.16,26.75,1012.05,9.99,53.92,51.0,0.0
2025-07-27 21:47:08,24.06,399.48,4.62,6.87,2.5,268152.91,26.77,1012.06,9.93,53.88,51.0,0.0
2025-07-27 21:47:18,24.06,400.17,4.62,6.87,2.5,268446.13,26.79,1012.09,9.64,53.89,47.0,0.0
2025-07-27 21:47:28,24.06,399.26,4.6,6.87,2.5,268410.47,26.79,1012.08,9.78,53.77,51.0,0.0
2025-07-27 21:47:38,24.06,400.0,4.6,6.87,2.5,268940.84,26.79,1012.06,9.93,53.73,51.0,0.0
2025-07-27 21:47:48,24.0,398.13,4.6,6.87,2.5,268930.66,26.8,1012.09,9.69,53.67,51.0,0.0
2025-07-27 21:47:58,24.06,398.46,4.59,6.87,2.5,269420.25,26.8,1012.1,9.6,53.64,49.0,0.0
2025-07-27 21:48:08,24.06,399.24,4.6,6.87,2.5,269096.41,26.79,1012.14,9.23,53.59,48.0,0.0
2025-07-27 21:48:18,24.0,399.85,4.59,6.87,2.5,268917.88,26.79,1012.1,9.58,53.66,48.0,0.0
2025-07-27 21:48:28,24.06,398.98,4.6,6.87,2.5,268351.81,26.79,1012.11,9.5,53.74,49.0,0.0
2025-07-27 21:48:38,24.06,399.47,4.59,6.87,2.5,268316.09,26.83,1012.1,9.61,53.76,51.0,0.0
2025-07-27 21:48:48,24.06,399.33,4.57,6.87,2.5,268040.69,26.84,1012.07,9.87,53.66,51.0,0.0
2025-07-27 21:48:58,24.06,398.73,4.6,6.87,2.5,268234.5,26.85,1012.08,9.75,53.58,50.0,0.0
2025-07-27 21:49:08,24.06,399.23,4.59,6.87,2.5,268777.66,26.86,1012.09,9.69,53.57,47.0,0.0
2025-07-27 21:49:18,24.06,399.48,4.59,6.87,2.5,268624.66,26.87,1012.11,9.53,53.46,50.0,0.0
2025-07-27 21:49:28,24.06,400.2,4.6,6.87,2.5,269014.81,26.89,1012.09,9.68,53.41,51.0,0.0
2025-07-27 21:49:38,24.06,399.6,4.6,6.87,2.5,269295.28,26.88,1012.08,9.72,53.34,52.0,0.0
2025-07-27 21:49:48,24.06,400.25,4.6,6.87,2.5,269162.69,26.85,1012.07,9.8,53.38,51.0,0.0
2025-07-27 21:49:58,24.0,400.85,4.62,6.87,2.5,268461.44,26.84,1012.1,9.56,53.36,50.0,0.0
2025-07-27 21:50:08,24.0,400.37,4.62,6.87,2.5,268900.06,26.84,1012.11,9.51,53.38,49.0,0.0
2025-07-27 21:50:18,24.06,398.03,4.66,6.87,2.5,268581.28,26.85,1012.08,9.73,53.38,52.0,0.0
2025-07-27 21:50:28,24.06,400.41,4.64,6.87,2.5,268372.19,26.86,1012.11,9.47,53.35,49.0,0.0
2025-07-27 21:50:38,24.06,400.53,4.68,6.87,2.5,267699.0,26.86,1012.11,9.52,53.34,47.0,0.0
2025-07-27 21:50:48,24.0,400.56,4.7,6.87,2.5,267622.5,26.86,1012.06,9.91,53.31,49.0,0.0
2025-07-27 21:50:58,24.06,399.79,4.72,6.87,2.5,267296.09,26.86,1012.08,9.76,53.37,48.0,0.0
2025-07-27 21:51:08,24.06,400.66,4.72,6.87,2.5,267250.19,26.87,1012.07,9.81,53.28,48.0,0.0
2025-07-27 21:51:18,24.06,400.58,4.73,6.87,2.5,267138.0,26.88,1012.06,9.92,53.32,50.0,0.0
2025-07-27 21:51:28,24.06,400.61,4.73,6.87,2.5,267362.41,26.89,1012.01,10.28,53.25,52.0,0.0
2025-07-27 21:51:38,24.06,400.21,4.72,6.87,2.5,267240.0,26.9,1012.05,10.03,53.25,51.0,0.0
2025-07-27 21:51:48,24.06,400.38,4.72,6.87,2.5,267280.78,26.89,1012.04,10.08,53.12,51.0,0.0
2025-07-27 21:51:58,24.06,400.45,4.73,6.87,2.5,267321.59,26.87,1012.06,9.93,53.1,51.0,0.0
2025-07-27 21:52:08,24.06,400.42,4.72,6.87,2.5,267515.41,26.88,1012.0,10.42,53.09,51.0,0.0
2025-07-27 21:52:18,24.0,400.67,4.7,6.87,2.5,267331.78,26.91,1012.04,10.05,53.06,51.0,0.0
2025-07-27 21:52:28,24.0,401.2,4.7,6.87,2.5,267862.22,26.92,1012.03,10.18,53.01,47.0,0.0
2025-07-27 21:52:38,24.06,400.48,4.7,6.87,2.5,267918.31,26.91,1012.02,10.21,52.96,49.0,0.0
2025-07-27 21:52:48,24.06,400.41,4.7,6.87,2.5,268252.34,26.91,1012.01,10.34,52.93,51.0,0.0
2025-07-27 21:52:58,24.06,400.41,4.72,6.87,2.5,267997.34,26.89,1011.97,10.63,53.03,49.0,0.0
2025-07-27 21:53:08,24.06,400.52,4.7,6.87,2.5,268175.84,26.9,1011.99,10.52,53.08,48.0,0.0
2025-07-27 21:53:18,24.0,400.83,4.7,6.87,2.5,267808.66,26.86,1011.99,10.52,53.12,52.0,0.0
2025-07-27 21:53:28,24.06,400.4,4.7,6.87,2.5,267681.16,26.85,1011.95,10.79,53.04,51.0,0.0
2025-07-27 21:53:38,24.06,400.09,4.68,6.87,2.5,267597.0,26.8,1011.99,10.5,53.28,52.0,0.0
2025-07-27 21:53:48,24.06,399.59,4.68,6.87,2.5,268395.13,26.79,1011.98,10.58,53.32,48.0,0.0
2025-07-27 21:53:58,24.06,400.24,4.66,6.87,2.5,268492.06,26.76,1011.95,10.84,53.36,50.0,0.0
2025-07-27 21:54:08,24.06,399.95,4.66,6.87,2.5,268451.25,26.71,1011.95,10.85,53.32,51.0,0.0
2025-07-27 21:54:18,24.06,399.92,4.7,6.87,2.5,268736.84,26.71,1011.97,10.63,53.47,51.0,0.0
2025-07-27 21:54:28,24.0,400.98,4.7,6.87,2.5,268583.84,26.72,1011.96,10.73,53.43,51.0,0.0
2025-07-27 21:54:38,24.06,400.54,4.7,6.87,2.5,268782.75,26.7,1011.97,10.7,53.47,51.0,0.0
2025-07-27 21:54:48,24.0,401.14,4.72,6.87,2.5,268660.34,26.71,1011.96,10.78,53.58,51.0,0.0
2025-07-27 21:54:58,24.0,401.19,4.73,6.87,2.5,269287.66,26.7,1011.95,10.87,53.49,47.0,0.0
2025-07-27 21:55:08,24.0,400.75,4.73,6.87,2.5,269012.25,26.65,1011.91,11.14,53.47,52.0,0.0
2025-07-27 21:55:18,24.06,400.36,4.75,6.87,2.5,268905.16,26.66,1011.93,11.02,53.58,50.0,0.0
2025-07-27 21:55:28,24.0,400.2,4.79,6.87,2.5,267969.31,26.64,1011.93,10.95,53.48,48.0,0.0
2025-07-27 21:55:38,24.06,400.23,4.77,6.87,2.5,268260.0,26.64,1011.92,11.07,53.73,52.0,0.0
2025-07-27 21:55:48,24.0,400.64,4.77,6.87,2.5,267903.0,26.64,1011.97,10.7,53.69,51.0,0.0
2025-07-27 21:55:58,24.06,400.2,4.79,6.87,2.5,267954.0,26.61,1011.93,11.02,53.51,47.0,0.0
2025-07-27 21:56:08,24.0,400.27,4.77,6.87,2.5,268178.38,26.6,1011.93,10.96,53.78,47.0,0.0
2025-07-27 21:56:18,24.0,399.85,4.75,6.87,2.5,268504.78,26.59,1011.95,10.86,53.63,46.0,0.0
2025-07-27 21:56:28,24.0,400.28,4.73,6.87,2.5,268173.28,26.56,1011.92,11.09,53.6,48.0,0.0
2025-07-27 21:56:38,24.0,400.34,4.73,6.87,2.5,268428.28,26.55,1011.96,10.74,53.87,50.0,0.0
2025-07-27 21:56:48,24.0,400.54,4.73,6.87,2.5,268861.78,26.56,1011.92,11.04,53.77,51.0,0.0
2025-07-27 21:56:58,24.0,400.47,4.72,6.87,2.5,268892.41,26.54,1011.98,10.58,53.65,50.0,0.0
2025-07-27 21:57:08,24.0,399.85,4.73,6.87,2.5,268678.22,26.55,1011.96,10.77,53.71,47.0,0.0
2025-07-27 21:57:18,24.0,400.11,4.75,6.87,2.5,268581.28,26.56,1011.94,10.88,53.67,51.0,0.0
2025-07-27 21:57:28,24.0,399.5,4.75,6.87,2.5,268341.59,26.52,1011.96,10.77,53.51,51.0,0.0
2025-07-27 21:57:38,24.0,399.69,4.73,6.87,2.5,268122.28,26.49,1011.96,10.77,53.59,51.0,0.0
2025-07-27 21:57:48,24.0,400.26,4.73,6.87,2.5,268152.91,26.48,1011.95,10.81,53.63,51.0,0.0
2025-07-27 21:57:58,24.0,400.33,4.72,6.87,2.5,268127.41,26.49,1011.96,10.77,53.71,51.0,0.0
2025-07-27 21:58:08,24.0,400.29,4.72,6.87,2.5,268713.91,26.49,1011.97,10.63,53.63,51.0,0.0
2025-07-27 21:58:18,24.0,399.95,4.72,6.87,2.5,268805.69,26.44,1011.99,10.52,53.68,51.0,0.0
2025-07-27 21:58:28,24.0,400.34,4.72,6.87,2.5,269172.91,26.44,1011.99,10.5,53.76,51.0,0.0
2025-07-27 21:58:38,24.06,398.97,4.72,6.87,2.5,268861.78,26.43,1011.97,10.7,53.79,51.0,0.0
2025-07-27 21:58:48,24.0,400.62,4.7,6.87,2.5,268683.31,26.43,1011.99,10.51,53.81,49.0,0.0
2025-07-27 21:58:58,24.0,399.41,4.72,6.87,2.5,268601.72,26.44,1011.97,10.7,53.84,48.0,0.0
2025-07-27 21:59:08,24.0,400.29,4.73,6.87,2.5,268382.41,26.44,1011.98,10.54,53.81,46.0,0.0
2025-07-27 21:59:18,24.0,400.81,4.72,6.87,2.5,268178.41,26.45,1011.97,10.7,53.79,48.0,0.0
2025-07-27 21:59:28,24.0,400.75,4.7,6.87,2.5,268239.59,26.45,1012.02,10.28,53.7,51.0,0.0
2025-07-27 21:59:38,24.06,399.84,4.7,6.87,2.5,268198.78,26.44,1012.0,10.39,53.61,51.0,0.0
2025-07-27 21:59:48,24.0,400.57,4.72,6.87,2.5,268112.09,26.45,1012.01,10.32,53.56,49.0,0.0
2025-07-27 21:59:59,24.0,399.95,4.72,6.87,2.5,267954.0,26.41,1011.99,10.52,53.6,51.0,0.0
2025-07-27 22:00:09,24.0,400.33,4.72,6.87,2.5,267602.09,26.39,1012.04,10.1,53.72,51.0,0.0
2025-07-27 22:00:19,24.0,400.67,4.73,6.87,2.5,267663.28,26.4,1012.01,10.3,53.76,50.0,0.0
2025-07-27 22:00:29,24.0,400.2,4.75,6.87,2.5,268152.88,26.38,1012.01,10.3,53.73,49.0,0.0
2025-07-27 22:00:39,24.0,400.55,4.73,6.87,2.5,267744.91,26.39,1012.04,10.09,53.68,46.0,0.0
2025-07-27 22:00:49,24.0,400.52,4.75,6.87,2.5,267744.91,26.38,1012.09,9.65,53.6,48.0,0.0
2025-07-27 22:00:59,24.0,400.15,4.75,6.87,2.5,268178.41,26.41,1012.04,10.05,53.84,51.0,0.0
2025-07-27 22:01:09,23.94,400.57,5.27,6.87,2.5,268423.19,26.39,1012.06,9.94,53.64,50.0,0.0
2025-07-27 22:01:19,24.0,400.53,4.77,6.87,2.5,267928.5,26.35,1012.05,9.96,53.67,47.0,0.0
2025-07-27 22:01:29,24.0,400.55,4.75,6.87,2.5,268209.0,26.35,1012.05,10.04,53.65,47.0,0.0
2025-07-27 22:01:39,24.0,399.6,4.73,6.87,2.5,268433.41,26.36,1012.07,9.8,53.67,47.0,0.0
2025-07-27 22:01:49,24.0,400.57,4.77,6.87,2.5,268249.81,26.36,1012.04,10.11,53.82,49.0,0.0
2025-07-27 22:01:59,24.0,400.14,4.73,6.87,2.5,268076.41,26.38,1012.08,9.75,53.78,49.0,0.0
2025-07-27 22:02:09,24.0,400.15,4.73,6.87,2.5,268953.59,26.38,1012.07,9.81,53.66,46.0,0.0
2025-07-27 22:02:19,24.0,400.19,4.73,6.86,2.5,268479.28,26.36,1012.07,9.83,53.68,50.0,0.0
2025-07-27 22:02:29,24.0,400.15,4.75,6.87,2.5,268622.09,26.34,1012.05,10.02,53.85,51.0,0.0
2025-07-27 22:02:39,24.0,400.23,4.75,6.87,2.5,268897.5,26.28,1012.05,9.97,53.77,48.0,0.0
2025-07-27 22:02:49,23.94,400.84,5.23,6.87,2.5,268744.5,26.29,1012.06,9.92,53.85,47.0,0.0
2025-07-27 22:02:59,23.94,400.37,5.23,6.87,2.5,267811.19,26.28,1012.06,9.94,53.81,47.0,0.0
2025-07-27 22:03:09,24.0,400.11,4.73,6.87,2.5,268464.0,26.29,1012.05,9.99,53.77,48.0,0.0
2025-07-27 22:03:19,23.94,400.49,5.23,6.87,2.5,268178.41,26.3,1012.06,9.9,53.83,50.0,0.0
2025-07-27 22:03:29,23.94,400.75,5.23,6.87,2.5,267556.19,26.34,1012.06,9.95,54.0,51.0,0.0
2025-07-27 22:03:39,23.94,400.54,5.23,6.87,2.5,267556.19,26.33,1012.07,9.8,53.79,49.0,0.0
2025-07-27 22:03:49,23.94,400.02,5.23,6.87,2.5,267821.38,26.33,1012.04,10.06,53.7,47.0,0.0
2025-07-27 22:03:59,24.0,400.15,4.72,6.87,2.5,267729.59,26.31,1012.04,10.07,53.73,50.0,0.0
2025-07-27 22:04:09,23.94,400.67,5.23,6.87,2.5,267892.81,26.3,1012.07,9.79,53.71,50.0,0.0
2025-07-27 22:04:19,24.0,399.4,4.73,6.87,2.5,267683.69,26.28,1012.06,9.89,53.79,50.0,0.0
2025-07-27 22:04:29,24.0,399.94,4.75,6.87,2.5,268112.09,26.26,1012.05,10.0,53.74,49.0,0.0
2025-07-27 22:04:39,24.0,399.24,4.72,6.87,2.5,268234.5,26.21,1012.02,10.16,53.87,48.0,0.0
2025-07-27 22:04:49,23.94,400.84,5.23,6.87,2.5,267897.91,26.21,1012.02,10.24,53.98,50.0,0.0
2025-07-27 22:04:59,24.0,400.54,4.77,6.87,2.5,268063.63,26.24,1012.0,10.39,54.0,48.0,0.0
2025-07-27 22:05:09,24.0,401.33,4.73,6.86,2.5,268339.03,26.21,1012.01,10.34,53.97,49.0,0.0
2025-07-27 22:05:19,23.94,401.2,5.29,6.86,2.5,267584.25,26.22,1011.99,10.5,53.99,50.0,0.0
2025-07-27 22:05:29,23.94,401.56,5.31,6.86,2.5,267186.44,26.21,1012.0,10.39,53.92,49.0,0.0
2025-07-27 22:05:39,23.94,400.3,5.21,6.87,2.5,267283.34,26.24,1012.01,10.36,54.2,46.0,0.0
2025-07-27 22:05:49,23.94,400.18,5.25,6.87,2.5,267446.53,26.24,1012.0,10.43,54.12,50.0,0.0
2025-07-27 22:05:59,23.94,400.09,5.23,6.87,2.5,267931.03,26.25,1012.02,10.21,53.95,50.0,0.0
2025-07-27 22:06:09,23.94,399.51,5.21,6.87,2.5,268420.63,26.25,1012.01,10.33,53.9,47.0,0.0
2025-07-27 22:06:19,23.94,400.15,5.21,6.87,2.5,269160.13,26.27,1011.98,10.58,53.96,50.0,0.0
2025-07-27 22:06:29,24.0,399.76,4.73,6.87,2.5,269119.34,26.24,1011.99,10.46,53.82,50.0,0.0
2025-07-27 22:06:39,23.94,399.9,5.21,6.87,2.5,269111.69,26.24,1012.02,10.28,53.77,46.0,0.0
2025-07-27 22:06:49,23.94,400.34,5.19,6.87,2.5,268754.69,26.23,1012.02,10.21,53.78,49.0,0.0
2025-07-27 22:06:59,23.94,400.37,5.21,6.87,2.5,269198.41,26.23,1011.98,10.61,53.78,50.0,0.0
2025-07-27 22:07:09,23.94,400.27,5.21,6.87,2.5,269183.09,26.19,1012.03,10.14,53.89,51.0,0.0
2025-07-27 22:07:19,23.94,400.42,5.19,6.87,2.5,269960.84,26.2,1011.98,10.61,53.8,50.0,0.0
2025-07-27 22:07:29,23.94,400.22,5.19,6.87,2.5,269272.34,26.2,1012.01,10.32,53.76,46.0,0.0
2025-07-27 22:07:39,23.94,400.23,5.19,6.87,2.5,269149.94,26.2,1012.01,10.34,53.88,49.0,0.0
2025-07-27 22:07:49,23.94,400.25,5.21,6.87,2.5,268624.66,26.21,1012.0,10.45,53.83,50.0,0.0
2025-07-27 22:07:59,23.94,400.29,5.21,6.87,2.5,268257.44,26.23,1012.04,10.12,53.88,46.0,0.0
2025-07-27 22:08:09,24.0,399.85,4.68,6.87,2.5,267836.72,26.21,1011.97,10.64,53.82,51.0,0.0
