timestamp,u1_temp_water,u1_tds,u1_do,u1_ph,u2_light,u2_o2,u2_temp_air,u2_pressure,u2_altitude,u2_humidity,u2_nh3_air,u2_turbidity
2025-07-27 22:37:11,23.69,401.6,5.02,6.87,2.5,268084.06,26.12,1011.9,11.23,52.54,49.0,0.0
2025-07-27 22:37:21,23.62,402.36,5.08,6.87,2.5,268196.25,26.13,1011.91,11.19,52.62,49.0,0.0
2025-07-27 22:37:31,23.62,402.09,5.04,6.87,2.5,267867.31,26.15,1011.89,11.34,52.5,48.0,0.0
2025-07-27 22:37:41,23.69,401.37,5.02,6.87,2.5,267954.0,26.15,1011.88,11.39,52.49,46.0,0.0
2025-07-27 22:37:51,23.62,402.32,5.0,6.87,2.5,267821.38,26.18,1011.92,11.06,52.56,46.0,0.0
2025-07-27 22:38:01,23.69,401.73,5.02,6.88,2.5,267505.19,26.19,1011.89,11.34,52.41,46.0,0.0
2025-07-27 22:38:11,23.62,401.32,5.08,6.87,2.5,267138.0,26.17,1011.89,11.36,52.37,47.0,0.0
2025-07-27 22:38:21,23.69,401.46,5.08,6.87,2.5,267066.59,26.14,1011.86,11.55,52.35,47.0,0.0
2025-07-27 22:38:31,23.62,401.57,5.08,6.88,2.5,267505.19,26.15,1011.86,11.55,52.35,47.0,0.0
2025-07-27 22:38:41,23.62,402.02,5.0,6.87,2.5,268249.81,26.12,1011.85,11.67,52.36,46.0,0.0
2025-07-27 22:38:51,23.62,402.04,5.06,6.87,2.5,268209.0,26.13,1011.86,11.59,52.39,45.0,0.0
2025-07-27 22:39:01,23.69,401.18,5.04,6.87,2.5,268173.28,26.16,1011.86,11.57,52.5,46.0,0.0
2025-07-27 22:39:11,23.62,401.94,5.08,6.87,2.5,268413.0,26.2,1011.84,11.71,52.48,49.0,0.0
2025-07-27 22:39:21,23.69,401.65,5.06,6.88,2.5,268203.88,26.25,1011.84,11.78,52.53,50.0,0.0
2025-07-27 22:39:31,23.69,401.48,5.02,6.87,2.5,267622.5,26.24,1011.85,11.65,52.44,48.0,0.0
2025-07-27 22:39:41,23.69,401.68,5.02,6.87,2.5,267821.38,26.22,1011.9,11.22,52.29,47.0,0.0
2025-07-27 22:39:51,23.62,402.32,5.06,6.87,2.5,267923.41,26.18,1011.86,11.61,52.2,46.0,0.0
2025-07-27 22:40:01,23.62,402.1,5.04,6.87,2.5,267591.91,26.22,1011.84,11.7,52.38,50.0,0.0
2025-07-27 22:40:11,23.62,401.44,5.08,6.87,2.5,267275.69,26.22,1011.84,11.71,52.28,49.0,0.0
2025-07-27 22:40:21,23.62,401.72,5.06,6.87,2.5,266923.78,26.22,1011.85,11.64,52.22,45.0,0.0
2025-07-27 22:40:31,23.62,401.61,5.12,6.87,2.5,267081.88,26.2,1011.83,11.8,52.22,48.0,0.0
2025-07-27 22:40:41,23.62,401.97,5.12,6.88,2.5,267178.81,26.22,1011.82,11.91,52.26,49.0,0.0
2025-07-27 22:40:51,23.62,401.67,5.11,6.87,2.5,267189.0,26.24,1011.83,11.8,52.2,47.0,0.0
2025-07-27 22:41:01,23.62,401.44,5.17,6.87,2.5,267433.78,26.24,1011.85,11.7,52.14,45.0,0.0
2025-07-27 22:41:11,23.62,401.6,5.15,6.88,2.5,268219.22,26.2,1011.85,11.64,52.09,48.0,0.0
2025-07-27 22:41:21,23.62,401.33,5.17,6.87,2.5,268423.19,26.17,1011.83,11.86,52.03,49.0,0.0
2025-07-27 22:41:31,23.62,401.51,5.12,6.87,2.5,268423.19,26.19,1011.83,11.83,52.16,47.0,0.0
2025-07-27 22:41:41,23.62,402.05,5.15,6.87,2.5,268611.88,26.15,1011.84,11.9,52.08,48.0,0.0
2025-07-27 22:41:51,23.62,402.02,5.11,6.87,2.5,268744.5,26.19,1011.88,11.45,52.29,49.0,0.0
2025-07-27 22:42:01,23.62,402.6,5.15,6.87,2.5,268606.78,26.22,1011.79,12.16,52.27,49.0,0.0
2025-07-27 22:42:11,23.62,401.85,5.21,6.86,2.5,268484.41,26.18,1011.81,11.97,52.16,49.0,0.0
2025-07-27 22:42:21,23.62,401.8,5.12,6.87,2.5,268377.31,26.14,1011.83,11.87,52.12,48.0,0.0
2025-07-27 22:42:31,23.62,402.18,5.17,6.88,2.5,268020.31,26.17,1011.87,11.52,52.16,47.0,0.0
2025-07-27 22:42:41,23.62,401.43,5.19,6.87,2.5,267882.59,26.15,1011.81,11.86,52.13,46.0,0.0
2025-07-27 22:42:51,23.62,402.08,5.17,6.87,2.5,267500.09,26.17,1011.83,11.82,52.17,45.0,0.0
2025-07-27 22:43:01,23.62,402.17,5.19,6.88,2.5,267214.5,26.15,1011.82,11.88,52.11,46.0,0.0
2025-07-27 22:43:11,23.62,401.91,5.19,6.87,2.5,267240.0,26.13,1011.83,11.82,52.21,48.0,0.0
2025-07-27 22:43:21,23.62,402.03,5.15,6.87,2.5,267275.69,26.13,1011.82,11.89,52.23,50.0,0.0
2025-07-27 22:43:31,23.62,401.81,5.15,6.87,2.5,267255.28,26.16,1011.81,11.98,52.33,44.0,0.0
2025-07-27 22:43:41,23.62,401.86,5.11,6.88,2.5,267250.19,26.17,1011.78,12.22,52.16,47.0,0.0
2025-07-27 22:43:51,23.62,401.44,5.15,6.87,2.5,267954.0,26.19,1011.83,11.82,52.16,48.0,0.0
2025-07-27 22:44:01,23.62,401.42,5.06,6.87,2.5,267872.41,26.13,1011.8,12.05,52.15,49.0,0.0
2025-07-27 22:44:11,23.62,401.49,5.06,6.87,2.5,268025.41,26.13,1011.82,11.88,52.08,50.0,0.0
2025-07-27 22:44:21,23.62,402.44,5.15,6.87,2.5,267959.09,26.17,1011.8,12.07,52.15,49.0,0.0
2025-07-27 22:44:31,23.62,402.07,5.12,6.87,2.5,268203.88,26.16,1011.8,12.06,52.06,49.0,0.0
2025-07-27 22:44:41,23.62,401.93,5.12,6.87,2.5,267648.0,26.15,1011.78,12.22,52.09,49.0,0.0
2025-07-27 22:44:51,23.56,402.38,5.19,6.87,2.5,267882.59,26.15,1011.77,12.33,52.03,49.0,0.0
2025-07-27 22:45:01,23.56,401.89,5.25,6.87,2.5,267852.0,26.12,1011.76,12.44,52.06,47.0,0.0
2025-07-27 22:45:11,23.56,400.89,5.19,6.87,2.5,268142.69,26.11,1011.78,12.23,52.01,45.0,0.0
2025-07-27 22:45:21,23.56,401.96,5.15,6.87,2.5,268341.59,26.12,1011.75,12.47,52.01,47.0,0.0
2025-07-27 22:45:31,23.56,402.19,5.21,6.87,2.5,268759.81,26.13,1011.79,12.13,51.98,48.0,0.0
2025-07-27 22:45:41,23.56,401.78,5.11,6.88,2.5,268525.19,26.1,1011.77,12.36,51.97,49.0,0.0
2025-07-27 22:45:51,23.56,402.47,5.19,6.87,2.5,268657.81,26.1,1011.78,12.2,52.06,48.0,0.0
2025-07-27 22:46:01,23.56,401.92,5.17,6.87,2.5,267959.09,26.16,1011.82,11.95,52.08,46.0,0.0
2025-07-27 22:46:11,23.56,402.42,5.12,6.87,2.5,267770.38,26.18,1011.76,12.38,52.08,49.0,0.0
2025-07-27 22:46:21,23.56,402.47,5.15,6.87,2.5,267571.5,26.18,1011.78,12.26,52.02,47.0,0.0
2025-07-27 22:46:31,23.56,402.53,5.08,6.88,2.5,268061.09,26.15,1011.78,12.22,52.0,49.0,0.0
2025-07-27 22:46:41,23.56,402.24,5.08,6.87,2.5,268377.31,26.16,1011.79,12.19,52.02,48.0,0.0
2025-07-27 22:46:51,23.56,402.08,5.06,6.88,2.5,268877.09,26.18,1011.79,12.18,52.32,48.0,0.0
2025-07-27 22:47:01,23.56,402.43,5.04,6.87,2.5,268668.0,26.2,1011.76,12.39,52.07,50.0,0.0
2025-07-27 22:47:11,23.56,401.8,5.06,6.87,2.5,268382.41,26.19,1011.75,12.47,51.91,45.0,0.0
2025-07-27 22:47:21,23.56,402.26,5.02,6.88,2.5,267974.41,26.18,1011.77,12.3,51.91,49.0,0.0
2025-07-27 22:47:31,23.56,402.21,5.06,6.88,2.5,267663.28,26.2,1011.76,12.38,51.93,45.0,0.0
2025-07-27 22:47:41,23.56,402.05,5.0,6.88,2.5,267454.19,26.17,1011.76,12.45,51.83,48.0,0.0
2025-07-27 22:47:51,23.56,402.42,5.02,6.87,2.5,267275.69,26.16,1011.72,12.76,51.74,45.0,0.0
2025-07-27 22:48:01,23.56,402.18,4.94,6.87,2.5,267729.59,26.14,1011.76,12.41,51.72,49.0,0.0
2025-07-27 22:48:11,23.56,401.67,4.98,6.88,2.5,267663.28,26.12,1011.75,12.53,51.87,46.0,0.0
2025-07-27 22:48:21,23.56,402.31,4.94,6.87,2.5,267535.81,26.1,1011.78,12.26,51.84,49.0,0.0
2025-07-27 22:48:31,23.56,402.39,4.94,6.88,2.5,268155.44,26.1,1011.76,12.4,51.89,45.0,0.0
2025-07-27 22:48:41,23.5,402.56,4.92,6.88,2.5,268084.06,26.09,1011.77,12.35,51.97,48.0,0.0
2025-07-27 22:48:51,23.56,402.29,4.9,6.88,2.5,268078.97,26.08,1011.7,12.89,51.84,45.0,0.0
2025-07-27 22:49:01,23.56,402.2,4.94,6.88,2.5,268313.53,26.1,1011.74,12.56,51.96,49.0,0.0
2025-07-27 22:49:11,23.56,402.13,4.92,6.87,2.5,268425.75,26.06,1011.75,12.46,52.01,44.0,0.0
2025-07-27 22:49:21,23.56,402.27,4.92,6.88,2.5,268425.75,26.09,1011.76,12.44,52.01,49.0,0.0
2025-07-27 22:49:31,23.56,402.2,4.94,6.87,2.5,268979.09,26.09,1011.7,12.88,51.97,48.0,0.0
2025-07-27 22:49:41,23.56,401.91,5.04,6.87,2.5,268433.41,26.12,1011.74,12.59,52.02,46.0,0.0
2025-07-27 22:49:51,23.56,402.09,4.9,6.87,2.5,268499.69,26.15,1011.76,12.45,51.96,48.0,0.0
2025-07-27 22:50:01,23.56,402.51,5.0,6.87,2.5,268239.59,26.15,1011.73,12.62,51.9,46.0,0.0
2025-07-27 22:50:11,23.56,402.59,4.92,6.87,2.5,268099.34,26.13,1011.75,12.5,51.88,49.0,0.0
2025-07-27 22:50:21,23.56,402.37,5.0,6.87,2.5,267648.0,26.12,1011.73,12.66,51.88,48.0,0.0
2025-07-27 22:50:31,23.56,401.49,4.96,6.87,2.5,267673.5,26.13,1011.71,12.85,51.9,45.0,0.0
2025-07-27 22:50:41,23.56,401.92,4.98,6.88,2.5,268147.78,26.12,1011.71,12.86,51.87,49.0,0.0
2025-07-27 22:50:51,23.56,402.39,5.02,6.88,2.5,268356.91,26.13,1011.73,12.45,51.88,49.0,0.0
2025-07-27 22:51:01,23.56,402.7,4.92,6.87,2.5,268168.19,26.14,1011.71,12.82,52.0,46.0,0.0
2025-07-27 22:51:11,23.56,402.32,5.08,6.87,2.5,268382.41,26.12,1011.75,12.46,51.81,46.0,0.0
2025-07-27 22:51:21,23.56,402.2,5.08,6.87,2.5,268356.91,26.13,1011.68,13.08,51.82,49.0,0.0
2025-07-27 22:51:31,23.56,401.82,5.06,6.87,2.5,267484.81,26.13,1011.71,12.83,52.05,48.0,0.0
2025-07-27 22:51:41,23.5,401.85,5.04,6.87,2.5,267658.19,26.15,1011.72,12.79,52.02,45.0,0.0
2025-07-27 22:51:51,23.56,401.79,5.08,6.88,2.5,267209.41,26.15,1011.72,12.73,51.93,47.0,0.0
2025-07-27 22:52:01,23.56,400.17,5.11,6.88,2.5,267148.19,26.15,1011.7,12.9,51.79,49.0,0.0
2025-07-27 22:52:11,23.56,402.11,5.11,6.87,2.5,267071.69,26.16,1011.72,12.72,51.82,49.0,0.0
2025-07-27 22:52:21,23.56,402.18,5.11,6.88,2.5,267602.09,26.16,1011.72,12.75,51.83,45.0,0.0
2025-07-27 22:52:31,23.56,402.14,5.08,6.87,2.5,267438.88,26.16,1011.73,12.7,51.72,49.0,0.0
2025-07-27 22:52:41,23.56,402.17,5.12,6.88,2.5,267734.69,26.18,1011.72,12.74,51.77,49.0,0.0
2025-07-27 22:52:52,23.5,402.58,5.15,6.87,2.5,268634.84,26.21,1011.75,12.5,51.75,46.0,0.0
2025-07-27 22:53:02,23.56,402.83,5.11,6.87,2.5,268961.25,26.22,1011.75,12.46,51.71,50.0,0.0
2025-07-27 22:53:12,23.56,402.16,5.08,6.87,2.5,268333.94,26.23,1011.74,12.55,51.62,47.0,0.0
2025-07-27 22:53:22,23.56,402.44,5.12,6.87,2.5,268543.06,26.25,1011.77,12.3,51.66,48.0,0.0
2025-07-27 22:53:32,23.56,402.16,5.08,6.87,2.5,268670.53,26.26,1011.8,12.04,51.56,49.0,0.0
2025-07-27 22:53:42,23.56,402.27,5.11,6.87,2.5,267724.5,26.3,1011.77,12.3,51.62,48.0,0.0
2025-07-27 22:53:52,23.56,402.32,5.06,6.88,2.5,267852.0,26.34,1011.75,12.48,51.5,50.0,0.0
2025-07-27 22:54:02,23.5,402.7,5.04,6.88,2.5,268438.5,26.31,1011.77,12.35,51.51,48.0,0.0
2025-07-27 22:54:12,23.5,402.51,5.06,6.88,2.5,268005.0,26.33,1011.74,12.55,51.46,50.0,0.0
2025-07-27 22:54:22,23.56,402.06,5.06,6.87,2.5,267719.41,26.35,1011.79,12.18,51.35,45.0,0.0
2025-07-27 22:54:32,23.56,401.99,5.02,6.87,2.5,268382.41,26.36,1011.76,12.39,51.32,49.0,0.0
2025-07-27 22:54:42,23.56,402.28,4.98,6.87,2.5,268040.69,26.3,1011.78,12.26,51.13,45.0,0.0
2025-07-27 22:54:52,23.56,402.3,4.98,6.88,2.5,267449.09,26.28,1011.79,12.2,51.29,50.0,0.0
2025-07-27 22:55:02,23.56,402.35,4.98,6.87,2.5,267785.69,26.32,1011.81,11.98,51.34,48.0,0.0
2025-07-27 22:55:12,23.56,402.94,4.98,6.87,2.5,268137.59,26.33,1011.8,12.1,51.28,48.0,0.0
2025-07-27 22:55:22,23.56,402.7,4.98,6.88,2.5,267724.5,26.27,1011.77,12.33,51.21,49.0,0.0
2025-07-27 22:55:32,23.56,402.03,4.98,6.88,2.5,267540.91,26.24,1011.78,12.24,51.31,45.0,0.0
2025-07-27 22:55:42,23.56,402.77,5.06,6.88,2.5,268418.09,26.26,1011.8,12.05,51.31,50.0,0.0
2025-07-27 22:55:52,23.56,402.51,5.04,6.88,2.5,268045.78,26.28,1011.82,11.91,51.4,50.0,0.0
2025-07-27 22:56:02,23.56,402.96,5.06,6.87,2.5,268198.78,26.3,1011.8,12.05,51.37,46.0,0.0
2025-07-27 22:56:12,23.56,402.57,5.06,6.87,2.5,267826.5,26.28,1011.83,11.84,51.19,48.0,0.0
2025-07-27 22:56:22,23.56,401.91,5.11,6.87,2.5,268178.38,26.29,1011.8,12.09,51.29,49.0,0.0
2025-07-27 22:56:32,23.56,402.53,5.08,6.88,2.5,267597.0,26.29,1011.82,11.87,51.29,46.0,0.0
2025-07-27 22:56:42,23.56,402.56,5.15,6.87,2.5,267653.09,26.26,1011.82,11.95,51.21,49.0,0.0
2025-07-27 22:56:52,23.56,402.62,5.17,6.87,2.5,267586.78,26.28,1011.84,11.73,51.34,49.0,0.0
2025-07-27 22:57:02,23.56,402.44,5.15,6.88,2.5,267836.69,26.22,1011.88,11.44,51.21,45.0,0.0
2025-07-27 22:57:12,23.56,402.3,5.15,6.87,2.5,267836.69,26.22,1011.85,11.65,51.25,47.0,0.0
2025-07-27 22:57:22,23.5,402.12,5.17,6.87,2.5,267913.19,26.22,1011.84,11.78,51.2,48.0,0.0
2025-07-27 22:57:32,23.56,402.67,5.21,6.87,2.5,267959.09,26.16,1011.86,11.57,51.23,48.0,0.0
2025-07-27 22:57:42,23.56,402.58,5.21,6.87,2.5,267709.19,26.18,1011.87,11.53,51.24,49.0,0.0
2025-07-27 22:57:52,23.5,402.86,5.21,6.87,2.5,267775.5,26.13,1011.85,11.7,51.34,49.0,0.0
2025-07-27 22:58:02,23.5,403.47,5.21,6.87,2.5,267668.41,26.09,1011.86,11.59,51.45,49.0,0.0
2025-07-27 22:58:12,23.5,402.83,5.25,6.87,2.5,268624.66,26.1,1011.84,11.78,51.53,49.0,0.0
2025-07-27 22:58:22,23.5,402.24,5.27,6.87,2.5,268604.25,26.08,1011.83,11.83,51.48,47.0,0.0
2025-07-27 22:58:32,23.5,402.81,5.31,6.87,2.5,268688.41,26.02,1011.82,11.89,51.49,47.0,0.0
2025-07-27 22:58:42,23.5,403.17,5.33,6.88,2.5,268673.09,26.0,1011.85,11.67,51.55,45.0,0.0
2025-07-27 22:58:52,23.5,403.39,5.29,6.87,2.5,268754.69,26.01,1011.84,11.74,51.67,46.0,0.0
2025-07-27 22:59:02,23.5,402.54,5.33,6.87,2.5,267895.34,26.02,1011.84,11.74,51.67,48.0,0.0
2025-07-27 22:59:12,23.5,402.68,5.29,6.88,2.5,268043.25,26.03,1011.84,11.73,51.66,49.0,0.0
2025-07-27 22:59:22,23.5,403.23,5.25,6.88,2.5,268101.91,26.0,1011.94,10.92,51.66,48.0,0.0
2025-07-27 22:59:32,23.5,402.74,5.25,6.87,2.5,267846.88,26.0,1011.89,11.31,51.73,45.0,0.0
2025-07-27 22:59:42,23.5,402.55,5.35,6.88,2.5,267704.09,26.01,1011.84,11.74,51.68,49.0,0.0
2025-07-27 22:59:52,23.5,401.89,5.27,6.88,2.5,267500.09,25.96,1011.89,11.33,51.69,48.0,0.0
2025-07-27 23:00:02,23.5,401.75,5.33,6.87,2.5,267285.91,25.9,1011.85,11.67,51.76,47.0,0.0
2025-07-27 23:00:12,23.44,403.33,5.27,6.87,2.5,267469.5,25.91,1011.93,10.97,51.82,44.0,0.0
2025-07-27 23:00:22,23.5,403.2,5.33,6.87,2.5,267933.59,25.9,1011.88,11.44,51.83,46.0,0.0
2025-07-27 23:00:32,23.5,402.39,5.25,6.88,2.5,267964.19,25.88,1011.88,11.41,51.86,48.0,0.0
2025-07-27 23:00:42,23.5,402.57,5.25,6.87,2.5,268203.88,25.85,1011.9,11.24,51.85,48.0,0.0
2025-07-27 23:00:52,23.5,402.62,5.27,6.87,2.5,268624.66,25.85,1011.92,11.11,51.93,47.0,0.0
2025-07-27 23:01:02,23.5,402.69,5.27,6.88,2.5,268614.44,25.88,1011.94,10.91,51.94,45.0,0.0
2025-07-27 23:01:12,23.5,403.09,5.19,6.87,2.5,268191.16,25.89,1011.9,11.26,51.91,45.0,0.0
2025-07-27 23:01:22,23.5,402.08,5.25,6.88,2.5,269042.84,25.91,1011.92,11.05,51.88,49.0,0.0
2025-07-27 23:01:32,23.5,402.3,5.27,6.87,2.5,269109.16,25.87,1011.92,11.1,51.86,48.0,0.0
2025-07-27 23:01:42,23.5,402.37,5.29,6.87,2.5,268693.5,25.89,1011.93,11.02,51.92,46.0,0.0
2025-07-27 23:01:52,23.5,402.96,5.23,6.88,2.5,268489.5,25.84,1011.92,11.08,51.88,49.0,0.0
2025-07-27 23:02:02,23.5,402.32,5.23,6.88,2.5,268509.91,25.81,1011.94,10.88,51.93,49.0,0.0
2025-07-27 23:02:12,23.5,402.34,5.23,6.87,2.5,267959.09,25.84,1011.94,10.9,51.99,46.0,0.0
2025-07-27 23:02:22,23.5,402.47,5.21,6.88,2.5,267602.09,25.87,1011.96,10.74,51.95,45.0,0.0
2025-07-27 23:02:32,23.5,401.98,5.27,6.87,2.5,268341.59,25.9,1011.95,10.79,51.9,45.0,0.0
2025-07-27 23:02:42,23.5,402.53,5.25,6.88,2.5,268112.09,25.86,1011.96,10.73,51.86,45.0,0.0
2025-07-27 23:02:52,23.5,401.84,5.25,6.87,2.5,268091.69,25.86,1012.01,10.29,51.87,46.0,0.0
2025-07-27 23:03:02,23.5,403.23,5.25,6.87,2.5,268229.38,25.85,1012.0,10.44,51.89,49.0,0.0
2025-07-27 23:03:12,23.5,402.23,5.21,6.88,2.5,268729.19,25.87,1012.01,10.31,51.96,49.0,0.0
2025-07-27 23:03:22,23.44,403.67,5.27,6.88,2.5,268402.78,25.84,1012.0,10.41,51.89,48.0,0.0
2025-07-27 23:03:32,23.44,403.46,5.25,6.88,2.5,268846.5,25.84,1012.03,10.18,51.94,47.0,0.0
2025-07-27 23:03:42,23.44,403.58,5.31,6.88,2.5,269285.09,25.85,1012.04,10.06,51.95,49.0,0.0
2025-07-27 23:03:52,23.44,402.49,5.27,6.87,2.5,268882.19,25.83,1012.04,10.04,51.89,49.0,0.0
2025-07-27 23:04:02,23.44,402.78,5.31,6.88,2.5,268831.19,25.83,1012.05,9.96,51.9,45.0,0.0
2025-07-27 23:04:12,23.44,403.48,5.23,6.88,2.5,268917.88,25.83,1012.06,9.93,51.94,49.0,0.0
2025-07-27 23:04:22,23.44,402.53,5.21,6.88,2.5,268438.5,25.85,1012.06,9.91,51.83,49.0,0.0
2025-07-27 23:04:32,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:04:42,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:04:52,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:05:02,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:05:12,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:05:22,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:05:32,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:05:42,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:05:52,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:06:02,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0
2025-07-27 23:06:12,23.44,403.42,5.25,6.88,2.5,268356.91,25.87,1012.12,9.43,52.44,49.0,0.0